area_idx,area_name,n_cells,pred_total,true_total,name,lat,lon,pop,pct_white,pct_black,pct_hispanic,median_income,n_tracts,pct_minority,model,pred_per_1k,true_per_1k
37,LAKE VIEW,30,16.67949684755149,27.0,LAKE VIEW,41.943891064553185,-87.65559483049559,96801,3.4165266887738763,90.12557824815859,6.0550273240978925,116047.73755436411,33,96.58347331122613,convlstm,0.17230707169917142,0.27892273840146276
38,LINCOLN PARK,42,31.040565609408077,21.0,LINCOLN PARK,41.923260261186314,-87.64903373272054,69099,2.191237210379311,93.21086556968987,4.371588590283506,159324.82148800997,20,97.80876278962069,convlstm,0.4492187384681121,0.3039117787522251
39,LINCOLN SQUARE,32,14.946788499422837,7.0,LINCOLN SQUARE,41.97111923209729,-87.68798782200803,42271,6.223867426841096,80.28609685126919,12.188755884649051,88635.23013413452,11,93.7761325731589,convlstm,0.353594390939955,0.16559816422606516
40,LOGAN SQUARE,27,19.4206884840969,18.0,LOGAN SQUARE,41.92142174594749,-87.70195752480608,72332,6.703727257645302,65.58507437925122,19.987009898799975,103157.15600287564,27,93.2962727423547,convlstm,0.26849373007931343,0.24885251341038542
41,LOOP,30,18.774550888267186,37.0,LOOP,41.87839039068414,-87.62495703549526,41671,3.9548462959852175,88.47941734059657,5.905517026229273,124935.56974874613,6,96.04515370401478,convlstm,0.4505423649124616,0.8879076576036092
42,LOWER WEST SIDE,33,19.526031900779344,12.0,LOWER WEST SIDE,41.854113550638765,-87.66344589766628,34237,3.586456173146012,30.40904284838041,49.18648246049596,73358.92765137133,11,96.41354382685398,convlstm,0.5703195928609207,0.35049799924058767
43,MCKINLEY PARK,32,19.21656604798045,14.0,MCKINLEY PARK,41.829259291486665,-87.67320826730264,15479,2.3627947541830867,44.99972866464242,32.92212029200853,69444.20246785968,5,97.63720524581692,convlstm,1.2414604333600652,0.9044511919374637
44,MONTCLARE,42,18.59467501824838,7.0,MONTCLARE,41.93004281821716,-87.79812211755333,13765,7.404918270977116,45.3737667998547,36.65573556120596,73385.68100254268,2,92.59508172902288,convlstm,1.3508663289682803,0.5085361423901198
45,MORGAN PARK,43,19.989421458623838,12.0,MORGAN PARK,41.690958590205184,-87.66966363308222,20718,0.47823631624674195,95.99694468578049,2.3357322135341247,71819.22675933971,6,99.52176368375326,convlstm,0.9648335485386542,0.5792064871126557
46,MOUNT GREENWOOD,47,11.119989980405078,4.0,MOUNT GREENWOOD,41.69611453283219,-87.71032792353039,19121,1.1146592751425135,90.38976517964541,6.266910726426443,111991.4369541342,4,98.88534072485749,convlstm,0.5815590178549803,0.20919407980754143
